# Time-averaged data for fix 4
# TimeStep f_cold f_hot
566000 92.3306 -88.1006
567000 92.2917 -88.3346
568000 92.5336 -88.552
569000 93.0236 -89.0382
570000 92.6433 -89.4251
571000 93.0629 -90.0221
572000 92.832 -90.1843
573000 93.0226 -90.3083
574000 93.3474 -91.2441
575000 93.5003 -90.7302
576000 94.3007 -90.8396
577000 94.315 -90.9414
578000 94.9403 -90.3737
579000 95.1636 -91.6776
580000 95.7059 -91.2756
581000 95.5373 -91.1647
582000 95.4497 -91.3262
583000 96.8726 -91.3584
584000 96.2782 -92.1431
585000 96.2135 -92.8504
586000 95.3968 -93.1424
587000 95.4963 -93.5619
588000 95.7544 -93.3898
589000 96.8044 -93.491
590000 97.3582 -93.3055
591000 98.0302 -93.1539
592000 97.7555 -93.6944
593000 97.1604 -93.6215
594000 97.707 -94.0669
595000 97.2033 -94.9649
596000 96.6588 -95.1296
597000 96.8967 -94.5091
598000 96.6028 -94.102
599000 96.9296 -94.5519
600000 97.8388 -94.8844
601000 97.3631 -94.6069
602000 97.4985 -93.5556
603000 97.8802 -94.0307
604000 99.2211 -94.6372
605000 99.0013 -94.2738
606000 99.0755 -95.2164
607000 99.436 -96.1796
608000 98.9618 -96.1205
609000 98.7414 -95.9323
610000 98.7431 -96.2649
611000 99.4433 -95.6849
612000 99.6048 -95.9394
613000 99.5305 -94.9875
614000 100.31 -96.0613
615000 100.627 -96.0127
616000 100.305 -95.7402
617000 99.8638 -96.4322
618000 99.9935 -96.3715
619000 100.4 -96.652
620000 100.164 -97.6657
621000 99.8639 -98.3544
622000 100.092 -98.7691
623000 99.2588 -98.2237
624000 100.104 -98.7249
625000 100.476 -97.6011
626000 100.903 -97.8795
627000 100.553 -99.2999
628000 100.219 -99.2761
629000 100.929 -98.9915
630000 101.398 -98.09
631000 101.516 -98.4147
632000 101.448 -98.6875
633000 101.837 -98.4729
634000 101.53 -99.5643
635000 101.551 -100.015
636000 102.169 -99.886
637000 102.442 -100.498
638000 102.282 -100.44
639000 102.483 -100.991
640000 103.537 -101.42
641000 103.269 -101.507
642000 104.39 -101.949
643000 104.351 -102.373
644000 103.618 -102.146
645000 104.62 -102.298
646000 105.517 -103.032
647000 105.524 -102.388
648000 105.449 -103.141
649000 106.177 -102.817
650000 105.867 -102.942
651000 106.862 -103.425
652000 106.219 -103.278
653000 107.159 -103.736
654000 107.784 -103.701
655000 108.032 -104.212
656000 108.062 -104.091
657000 108.237 -103.545
658000 107.588 -105.444
659000 107.254 -104.604
660000 107.703 -104.882
661000 107.69 -105.085
662000 107.9 -104.828
663000 108.17 -105.313
664000 108.082 -105.649
665000 108.724 -104.957
666000 108.87 -104.905
667000 109.436 -105.069
668000 109.803 -105.85
669000 111.217 -106.049
670000 111.157 -106.404
671000 110.59 -106.492
672000 110.435 -106.277
673000 110.921 -104.957
674000 111.006 -105.494
675000 112.075 -105.618
676000 112.2 -105.874
677000 111.302 -106.296
678000 111.897 -106.157
679000 112.689 -106.642
680000 111.986 -107.019
681000 112.951 -106.073
682000 112.662 -105.977
683000 112.2 -107.392
684000 111.419 -107.399
685000 111.537 -106.805
686000 111.987 -107.982
687000 111.499 -107.292
688000 111.716 -107.702
689000 112.09 -108.026
690000 112.254 -108.838
691000 112.321 -107.883
692000 111.875 -107.862
693000 112.073 -108.347
694000 112.756 -109.057
695000 113.23 -109.807
696000 112.905 -108.953
697000 112.769 -109.786
698000 113.387 -109.708
699000 113.089 -110.171
700000 113.279 -110.602
701000 113.039 -111.814
702000 113.606 -111.596
703000 113.368 -111.276
704000 113.139 -110.945
705000 113.267 -111.314
706000 113.57 -111.318
707000 112.628 -111.525
708000 113.227 -111.721
709000 113.986 -111.892
710000 114.291 -112.498
711000 114.632 -112.752
712000 115.114 -112.674
713000 115.225 -113.516
714000 115.104 -113.215
715000 115.11 -113.256
716000 114.862 -113.469
717000 115.438 -113.121
718000 115.21 -113.162
719000 115.836 -113.062
720000 114.888 -112.769
721000 115.581 -112.313
722000 115.204 -112.752
723000 114.716 -113.11
724000 114.53 -113.105
725000 114.728 -113.808
726000 114.53 -113.783
727000 115.295 -114.309
728000 115.362 -113.901
729000 115.303 -114.06
730000 116.089 -114.271
731000 116.924 -114.622
732000 116.977 -115.009
733000 117.116 -114.355
734000 117.5 -115.806
735000 117.004 -115.8
736000 118.528 -115.615
737000 118.196 -115.259
738000 118.805 -115.744
739000 118.429 -116.249
740000 118.8 -116.532
741000 118.45 -117.403
742000 119.089 -117.375
743000 119.4 -117.871
744000 119.826 -118.093
745000 119.963 -116.87
746000 119.885 -117.262
747000 119.184 -118.608
748000 119.289 -118.873
749000 119.152 -118.766
750000 119.537 -118.633
751000 119.35 -119.341
752000 120.056 -118.96
753000 120.984 -119.36
754000 120.267 -118.28
755000 120.464 -118.686
756000 121.391 -118.537
757000 121.259 -119.442
758000 121.47 -119.741
759000 121.655 -119.724
760000 121.734 -119.53
761000 121.493 -120.248
762000 122.266 -120.353
763000 122.807 -119.973
764000 123.554 -120.625
765000 124.129 -120.259
766000 123.969 -120.792
767000 124.089 -121.05
768000 124.405 -120.549
769000 125.157 -121.38
770000 125.487 -121.002
771000 124.277 -120.789
772000 125.394 -120.731
773000 125.378 -121.559
774000 125.199 -121.37
775000 125.607 -121.467
776000 126.558 -121.604
777000 127.031 -122.381
778000 127.055 -120.998
779000 126.413 -120.911
780000 126.235 -122.01
781000 127.695 -122.008
782000 127.328 -122.739
783000 127.598 -122.432
784000 127.421 -122.912
785000 127.564 -123.093
786000 128.352 -122.304
787000 128.566 -122.211
788000 128.372 -123.56
789000 128.102 -123.41
790000 129.106 -123.611
791000 130.056 -123.368
792000 129.694 -123.57
793000 129.166 -124.147
794000 128.954 -124.546
795000 129.248 -124.655
796000 130.383 -125.392
797000 129.851 -125.227
798000 129.52 -125.234
799000 130.48 -125.177
800000 130.628 -125.608
801000 130.156 -125.408
802000 130.988 -125.651
803000 130.734 -125.988
804000 131.515 -125.955
805000 131.193 -126.675
806000 130.724 -126.784
807000 129.84 -126.603
808000 130.353 -127.231
809000 130.428 -127.502
810000 130.793 -127.474
811000 130.033 -127.482
812000 130.594 -128.351
813000 130.691 -129.233
814000 131.049 -129.012
815000 130.622 -129.323
816000 130.846 -129.242
817000 131.347 -129.732
818000 131.852 -130.357
819000 132.82 -130.018
820000 132.441 -130.606
821000 132.119 -130.326
822000 131.826 -130.527
823000 132.822 -130.452
824000 132.237 -131.456
825000 132.781 -131.1
826000 133.453 -131.514
827000 133.678 -131.397
828000 132.934 -132.589
829000 133.987 -132.874
830000 134.598 -132.55
831000 134.49 -132.463
832000 134.136 -132.424
833000 134.19 -131.814
834000 134.823 -132.286
835000 134.541 -132.163
836000 135.214 -131.827
837000 135.243 -133.366
838000 135.174 -133.146
839000 136.457 -134.013
840000 135.825 -132.89
841000 136.11 -134.124
842000 136.866 -133.853
843000 137.403 -134.14
844000 136.908 -133.968
845000 136.886 -133.119
846000 137.527 -133.821
847000 137.627 -133.292
848000 137.968 -134.428
849000 137.726 -134.414
850000 138.383 -134.059
851000 138.209 -134.392
852000 138.026 -134.029
853000 138.176 -133.938
854000 138.13 -134.107
855000 138.431 -134.03
856000 138.853 -134.015
857000 138.441 -134.192
858000 138.694 -135.114
859000 138.489 -135.728
860000 139.218 -135.809
861000 138.25 -134.543
862000 139.149 -135.122
863000 139.343 -135.325
864000 139.257 -135.597
865000 139.466 -135.665
866000 139.561 -135.525
867000 139.534 -135.324
868000 138.875 -135.709
869000 139.613 -135.604
870000 139.177 -135.493
871000 139.736 -136.032
872000 141.107 -137.049
873000 140.383 -137
874000 140.419 -136.656
875000 139.813 -136.813
876000 140.728 -136.746
877000 140.193 -136.742
878000 140.293 -136.789
879000 140.876 -136.615
880000 140.294 -137.669
881000 140.359 -136.373
882000 140.44 -136.404
883000 140.191 -137.392
884000 140.66 -138.341
885000 141.103 -138.948
886000 141.362 -138.808
887000 142.1 -138.848
888000 141.796 -138.752
889000 142.163 -137.78
890000 142.635 -138.218
891000 142.221 -138.916
892000 142.218 -138.919
893000 143.088 -138.806
894000 142.96 -139.182
895000 143.468 -139.813
896000 143.464 -140.105
897000 144.392 -140.056
898000 144.004 -140.839
899000 143.652 -141.058
900000 143.33 -141.041
901000 144.632 -140.493
902000 143.513 -141.677
903000 144.523 -142.209
904000 144.856 -142.082
905000 144.921 -142.941
906000 145.312 -142.464
907000 144.789 -143.309
908000 144.051 -142.413
909000 145.145 -142.047
910000 144.87 -143.026
911000 144.542 -143.211
912000 145.055 -143.155
913000 145.348 -143.799
914000 144.679 -143.708
915000 144.902 -143.474
916000 145.494 -143.35
917000 146.248 -144.127
918000 146.639 -144.607
919000 147.003 -144.148
920000 146.152 -144.528
921000 146.555 -144.316
922000 146.235 -144.004
923000 146.873 -144.092
924000 146.86 -144.398
925000 147.264 -145.36
926000 147.915 -145.163
927000 147.588 -145.902
928000 147.859 -146.248
929000 147.494 -146.759
930000 146.53 -146.184
931000 147.639 -146.399
932000 147.373 -146.634
933000 147.959 -145.981
934000 147.772 -146.69
935000 148.347 -147.041
936000 148.694 -147.207
937000 148.772 -147.114
938000 149.061 -146.729
939000 149.461 -146.898
940000 150.092 -146.729
941000 149.797 -147.294
942000 149.972 -147.673
943000 150.389 -146.893
944000 150.67 -147.402
945000 151.338 -147.099
946000 151.654 -146.996
947000 151.313 -147.231
948000 150.923 -147.854
949000 151.112 -147.588
950000 151.107 -147.299
951000 151.626 -147.317
952000 151.508 -148.211
953000 151.966 -148.011
954000 152.274 -148.364
955000 151.417 -148.324
956000 152.362 -148.103
957000 152.249 -147.256
958000 152.972 -147.709
959000 152.751 -147.332
960000 154.109 -147.711
961000 154.002 -147.701
962000 152.809 -147.698
963000 153.493 -148.639
964000 153.866 -148.777
965000 154.605 -148.793
966000 154.466 -149.403
967000 154.159 -149.44
968000 152.962 -149.629
969000 153.228 -150.144
970000 153.087 -149.86
971000 152.588 -150.578
972000 152.839 -150.655
973000 153.474 -150.501
974000 153.553 -150.624
975000 153.027 -151.527
976000 153.423 -151.558
977000 153.45 -151.226
978000 152.609 -151.03
979000 153.845 -151.192
980000 153.046 -151.823
981000 153.289 -151.553
982000 153.106 -151.647
983000 154.221 -152.342
984000 154.064 -151.348
985000 154.746 -152.192
986000 155.689 -152.039
987000 155.626 -152.11
988000 155.902 -151.771
989000 155.327 -152.589
990000 155.664 -152.482
991000 157.1 -153.347
992000 156.916 -152.894
993000 157.541 -153.503
994000 156.828 -153.39
995000 157.007 -154.068
996000 157.071 -154.684
997000 157.107 -154.365
998000 157.069 -155.288
999000 157.536 -155.298
1000000 157.324 -155.337
1001000 157.474 -155.493
1002000 156.694 -155.923
1003000 156.418 -155.92
1004000 156.497 -156.241
1005000 157.261 -156.48
1006000 156.803 -156.923
1007000 157.008 -156.121
1008000 157.603 -156.33
1009000 158.154 -156.846
1010000 158.059 -156.86
1011000 157.883 -157.04
1012000 157.656 -156.417
1013000 158.407 -156.086
1014000 158.669 -156.67
1015000 158.208 -157.499
1016000 159.203 -157.156
1017000 159.729 -157.564
1018000 159.671 -157.672
1019000 159.433 -157.419
1020000 159.431 -156.89
1021000 159.666 -157.855
1022000 160.712 -157.801
1023000 160.655 -157.374
1024000 160.803 -158.02
1025000 160.833 -158.507
1026000 161.748 -158.03
1027000 161.772 -158.377
1028000 161.435 -159.338
1029000 161.73 -159.656
1030000 161.881 -160.742
1031000 161.931 -160.135
1032000 161.943 -160.527
1033000 162.244 -161.042
1034000 162.411 -161.329
1035000 162.33 -161.418
1036000 162.527 -161.482
1037000 162.021 -160.814
1038000 162.121 -161.089
1039000 162.985 -160.504
1040000 162.863 -160.673
1041000 163.375 -161.385
1042000 163.037 -162.13
1043000 163.483 -160.844
1044000 164.278 -161.014
1045000 163.888 -161.053
1046000 164.176 -162.467
1047000 163.721 -163.107
1048000 164.757 -163.334
1049000 164.478 -163.368
1050000 164.279 -162.674
1051000 164.543 -162.883
1052000 165.102 -163.429
1053000 165.547 -163.605
1054000 165.841 -163.682
1055000 166.419 -163.489
1056000 166.796 -163.812
1057000 166.968 -163.107
1058000 167.017 -163.452
