# Time-averaged data for fix cold1
# TimeStep f_Cold
1753000 1204.77
1754000 1206.19
1755000 1207.29
1756000 1207.42
1757000 1207.49
1758000 1208.69
1759000 1209.53
1760000 1209.69
1761000 1210.39
1762000 1210.62
1763000 1210.2
1764000 1210.28
1765000 1210.72
1766000 1211.33
1767000 1212.53
1768000 1213.03
1769000 1213.36
1770000 1214.48
1771000 1214.16
1772000 1213.53
1773000 1214.51
1774000 1215.53
1775000 1214.62
1776000 1215.73
1777000 1216.03
1778000 1218.45
1779000 1219.05
1780000 1220.1
1781000 1220.26
1782000 1221.28
1783000 1222.63
1784000 1223.4
1785000 1223.36
1786000 1224.18
1787000 1224.75
1788000 1226.25
1789000 1226.11
1790000 1225.75
1791000 1226.09
1792000 1226.86
1793000 1228.89
1794000 1228.52
1795000 1228.15
1796000 1228.85
1797000 1230.36
1798000 1231.11
1799000 1233.34
1800000 1232.26
