# Time-averaged data for fix 4
# TimeStep f_cold f_hot
696000 254.483 -263.807
697000 254.968 -266.006
698000 256.694 -265.736
699000 255.483 -265.795
700000 257.1 -265.655
701000 257.483 -265.517
702000 258.468 -265.905
703000 259.179 -267.185
704000 258.896 -267.712
705000 259.558 -268.631
706000 259.812 -268.123
707000 259.897 -267.558
708000 260.619 -268.287
709000 262.109 -268.864
710000 262.481 -268.772
711000 263.392 -268.367
712000 262.668 -269.825
713000 264.355 -269.511
714000 265.956 -270.136
715000 266.568 -271.783
716000 266.611 -271.007
717000 267.44 -270.291
718000 267.857 -270.83
719000 268.841 -271.689
720000 270.451 -271.805
721000 270.31 -273.028
722000 269.49 -272.169
723000 270.019 -272.256
724000 269.88 -272.162
725000 270.485 -273.244
726000 270.399 -275.514
727000 270.529 -276.156
728000 272.354 -277.185
729000 273.211 -276.729
730000 273.272 -277.853
731000 274.714 -277.781
732000 274.881 -279.288
733000 274.413 -277.985
734000 274.693 -278.463
735000 276.527 -280.192
736000 274.912 -280.065
737000 275.52 -279.705
738000 276.259 -280.26
739000 276.849 -280.438
740000 277.57 -281.277
741000 278.171 -282.979
742000 278.635 -282.36
743000 279.483 -281.787
744000 281.467 -281.997
745000 281.456 -282.52
746000 282.42 -283.335
747000 282.887 -283.758
748000 284.004 -284.268
749000 283.974 -284.321
750000 284.403 -285.249
751000 284.105 -285.266
752000 283.413 -285.371
753000 284.113 -286.893
754000 284.362 -287.739
755000 283.837 -288.5
756000 284.416 -289.029
757000 285.044 -289.158
758000 284.93 -290.119
759000 286.037 -289.635
760000 286.586 -290.599
761000 286.623 -289.948
762000 287.676 -290.23
763000 288.209 -290.058
764000 287.164 -290.481
765000 287.283 -289.001
766000 287.39 -289.83
767000 287.37 -290.032
768000 287.624 -290.129
769000 287.388 -293.174
770000 287.183 -293.024
771000 287.615 -294.101
772000 288.247 -293.69
773000 286.978 -295.198
774000 288.516 -294.456
775000 289.825 -294.805
776000 290.103 -295.11
777000 290.24 -295.749
778000 290.596 -296.46
779000 291.399 -297.168
780000 291.916 -297.131
781000 290.937 -296.542
782000 292.588 -298.563
783000 292.034 -299.082
784000 290.886 -299.117
785000 292.509 -300.997
786000 292.852 -300.125
787000 292.582 -302.184
788000 292.087 -302.209
789000 291.984 -302.616
790000 292.571 -303.652
791000 291.619 -303.797
792000 292.204 -302.469
793000 293.372 -303.442
794000 292.867 -304.198
795000 294.37 -303.739
796000 293.264 -304.898
797000 293.837 -304.34
798000 294.75 -306.312
799000 293.272 -306.462
800000 292.77 -307.367
801000 293.127 -306.919
802000 293.547 -306.079
803000 295.139 -306.401
804000 295.546 -308.411
805000 294.291 -308.704
806000 295.606 -308.359
807000 296.799 -309.194
808000 297.44 -309.32
809000 298.482 -310.348
810000 299.457 -310.648
811000 299.878 -311.833
812000 301.092 -310.451
813000 302.056 -312.649
814000 302.928 -312.779
815000 302.531 -313.165
816000 302.327 -312.567
817000 303.015 -313.565
818000 301.96 -313.996
819000 300.909 -312.382
820000 301.665 -311.986
821000 301.801 -311.877
822000 302.646 -312.48
823000 302.186 -312.642
824000 302.762 -313.606
825000 302.513 -314.076
826000 303.438 -313.889
827000 304.49 -314.27
828000 304.393 -314.717
829000 304.883 -314.88
830000 305.809 -314.437
831000 305.025 -314.878
832000 303.339 -315.828
833000 303.229 -315.429
834000 303.69 -315.961
835000 302.732 -315.484
836000 303.385 -316.201
837000 303.479 -317.252
838000 302.559 -316.689
839000 303.677 -316.691
840000 302.845 -318.035
841000 302.96 -319.461
842000 304.256 -319.283
843000 303.173 -318.729
844000 303.671 -317.663
845000 303.597 -318.721
846000 303.53 -317.812
847000 303.17 -319.276
848000 304.358 -318.911
849000 304.512 -319.269
850000 304.571 -319.615
851000 305.037 -320.584
852000 304.893 -319.36
853000 304.605 -319.916
854000 304.658 -321.42
855000 306.759 -320.403
856000 306.235 -319.631
857000 306.92 -320.462
858000 307.919 -320.744
859000 308.906 -321.657
860000 307.594 -321.717
861000 308.196 -320.711
862000 310.023 -321.85
863000 311.039 -322.519
