# Time-averaged data for fix 4
# TimeStep f_cold f_hot
680000 497.98 -488.347
681000 499.986 -488.404
682000 502.81 -488.517
683000 504.014 -489.18
684000 504.929 -488.805
685000 505.8 -491.765
686000 503.241 -490.734
687000 505.395 -491.95
688000 507.927 -491.229
689000 508.172 -492.188
690000 512.214 -491.015
691000 511.426 -490.49
692000 510.875 -492.558
693000 512.526 -494.475
694000 513.659 -492.205
695000 513.784 -493.94
696000 514.171 -492.707
697000 512.611 -496.198
698000 513.018 -495.884
699000 515.195 -498.988
700000 514.356 -497.226
701000 515.383 -497.364
702000 515.22 -495.309
703000 515.151 -494.954
704000 516.303 -500.054
705000 514.151 -496.732
706000 518.335 -497.985
707000 517.472 -499.273
708000 517.939 -501.211
709000 517.857 -502.224
710000 518.376 -502.379
711000 519.177 -503.769
712000 519.379 -503.65
713000 518.522 -504.031
714000 520.308 -506.276
715000 523.606 -507.628
716000 523.406 -506.434
717000 522.496 -507.42
718000 523.302 -506.948
719000 524.359 -507.228
720000 523.488 -511.153
721000 526.863 -507.616
722000 526.555 -507.275
723000 528.74 -511.297
724000 529.043 -509.403
725000 530.399 -509.085
726000 528.657 -511.462
727000 532.069 -512.736
728000 533.487 -515.348
729000 534.497 -513.345
730000 537.006 -515.455
731000 538.22 -514.321
732000 539.64 -514.809
733000 540.92 -517.002
734000 540.567 -517.832
735000 541.446 -516.8
736000 541.097 -516.849
737000 544.587 -517.446
738000 541.64 -519.637
739000 541.742 -521.976
740000 544 -521.25
741000 543.751 -520.839
742000 541.355 -521.975
743000 543.323 -522.601
744000 543.579 -524.212
745000 545.825 -526.511
746000 544.67 -528.43
747000 544.911 -529.515
748000 544.736 -530.516
749000 544.767 -528.089
750000 546.502 -527.682
751000 549.045 -528.855
752000 548.475 -530.574
753000 548.562 -530.293
754000 549.16 -532.102
755000 548.674 -532.373
756000 548.602 -534.453
757000 548.957 -536.258
758000 549.696 -539.372
759000 550.973 -539.946
760000 550.872 -540.925
761000 549.112 -541.347
762000 548.247 -542.318
763000 552.765 -542.354
764000 551.33 -542.692
765000 551.002 -546.853
766000 552.521 -544.296
767000 552.795 -544.896
768000 553.789 -547.175
769000 553.892 -545.312
770000 556.549 -547.946
771000 555.118 -547.823
772000 553.975 -550.477
773000 555.77 -547.209
774000 557.26 -548.611
775000 556.315 -551.053
776000 558.967 -552.756
777000 559.401 -553.509
778000 559.437 -554.063
779000 559.253 -554.42
780000 562.426 -554.908
781000 562.233 -555.591
782000 560.289 -554.826
783000 561.08 -554.487
784000 561.879 -554.479
785000 562.139 -551.737
786000 563.087 -553.01
787000 566.49 -554.688
788000 567.068 -554.889
789000 568.575 -552.846
790000 570.239 -556.821
791000 569.881 -555.345
792000 569.269 -556.858
793000 568.406 -558.53
794000 568.611 -556.584
795000 570.648 -559.353
796000 572.459 -562.788
797000 571.272 -559.411
798000 571.455 -561.859
799000 572.641 -562.113
800000 573.574 -562.09
801000 572.296 -562.361
802000 573.92 -562.801
803000 571.018 -562.112
804000 573.471 -564.118
805000 576.344 -566.516
806000 577.919 -567.423
807000 577.573 -569.05
808000 577.56 -571.524
809000 579.54 -572.867
810000 579.015 -573.866
811000 580.152 -572.269
812000 582.64 -574.883
813000 584.615 -573.516
814000 585.382 -575.346
815000 588.004 -576.701
816000 586.78 -574.344
817000 588.445 -577.562
818000 589.628 -579.52
819000 591.862 -581.512
820000 592.422 -581.119
821000 594.135 -584.06
822000 595.131 -585.892
823000 595.862 -589.151
824000 593.546 -589.299
825000 592.388 -592.293
826000 597.525 -593.119
827000 596.995 -594.339
828000 597.725 -594.83
829000 598.502 -595.773
830000 598.03 -594.096
831000 599.227 -597.11
832000 601.866 -599.125
833000 601.148 -598.749
834000 602.849 -598.467
835000 605.241 -600.562
836000 607.513 -600.869
837000 610.06 -603.315
838000 610.498 -605.066
839000 610.317 -606.112
840000 611.043 -607.125
841000 611.694 -605.055
842000 610.712 -604.202
843000 611.376 -603.636
844000 613.944 -606.23
845000 614.693 -605.179
846000 617.51 -607.27
847000 617.259 -605.288
848000 617.665 -607.464
849000 618.683 -610.899
850000 616.838 -611.912
851000 621.155 -613.922
852000 621.803 -611.548
853000 621.655 -612.319
854000 623.773 -614.229
855000 624.609 -616.9
